38.53705,38.54609,38.537,38.53721,38.53477,38.53301,38.54002,38.5344,38.53439,38.54607
-121.75466,-121.75457,-121.76418,-121.74981,-121.75497,-121.75481,-121.74992,-121.759,-121.76555,-121.76071
